frame,action,actionTime,frameMs,fps,windStrength,windTarget,headLinearSpeed,headAngularSpeed,maxDeviation,maxStaticPenetration,maxFrontStaticPenetration,maxFrontMeshPenetration,finite
3384,2,4.014695,2.5877,386.444,0.000000,0.000000,0.000000,0.0000,0.229927,0.007993,0.007993,0.000000,True
3385,2,4.017282,2.5438,393.113,0.000000,0.000000,0.000000,0.0000,0.229896,0.008007,0.008007,0.000000,True
3386,2,4.019827,2.5156,397.520,0.000000,0.000000,0.000000,0.0000,0.229856,0.008016,0.008016,0.000000,True
3387,2,4.022343,2.6230,381.243,0.000000,0.000000,0.000000,0.0000,0.229824,0.008022,0.008022,0.000000,True
3388,2,4.024966,2.5490,392.311,0.000000,0.000000,0.000000,0.0000,0.229792,0.008030,0.008030,0.000000,True
3389,2,4.027515,2.5425,393.314,0.000000,0.000000,0.000000,0.0000,0.229763,0.008041,0.008041,0.000000,True
3390,2,4.030058,2.5062,399.011,0.000000,0.000000,0.000000,0.0000,0.229733,0.008055,0.008055,0.000000,True
3391,2,4.032565,2.5279,395.585,0.000000,0.000000,0.000000,0.0000,0.229699,0.008071,0.008071,0.000000,True
3392,2,4.035093,2.5679,389.423,0.000000,0.000000,0.000000,0.0000,0.229667,0.008090,0.008090,0.000000,True
3393,2,4.037662,2.5599,390.640,0.000000,0.000000,0.000000,0.0000,0.229632,0.008111,0.008111,0.000000,True
3394,2,4.040222,2.5389,393.871,0.000000,0.000000,0.000000,0.0000,0.229591,0.008132,0.008132,0.000000,True
3395,2,4.042761,2.5693,389.211,0.000000,0.000000,0.000000,0.0000,0.229554,0.008155,0.008155,0.000000,True
3396,2,4.045331,2.5541,391.527,0.000000,0.000000,0.000000,0.0000,0.229512,0.008176,0.008176,0.000000,True
3397,2,4.047885,2.5791,387.732,0.000000,0.000000,0.000000,0.0000,0.229467,0.008197,0.008197,0.000000,True
3398,2,4.050466,2.6725,374.182,0.000000,0.000000,0.000000,0.0000,0.229423,0.008214,0.008214,0.000000,True
3399,2,4.053138,2.5887,386.294,0.000000,0.000000,0.000000,0.0000,0.229381,0.008228,0.008228,0.000000,True
3400,2,4.055729,2.5779,387.913,0.000000,0.000000,0.000000,0.0000,0.229346,0.008237,0.008237,0.000000,True
3401,2,4.058307,2.5491,392.295,0.000000,0.000000,0.000000,0.0000,0.229325,0.008247,0.008247,0.000000,True
3402,2,4.060856,2.5737,388.546,0.000000,0.000000,0.000000,0.0000,0.229304,0.008261,0.008261,0.000000,True
3403,2,4.063430,2.5866,386.608,0.000000,0.000000,0.000000,0.0000,0.229289,0.008277,0.008277,0.000000,True
3404,2,4.066017,2.5715,388.878,0.000000,0.000000,0.000000,0.0000,0.229273,0.008296,0.008296,0.000000,True
3405,2,4.068589,2.5877,386.444,0.000000,0.000000,0.000000,0.0000,0.229253,0.008318,0.008318,0.000000,True
3406,2,4.071177,2.5780,387.898,0.000000,0.000000,0.000000,0.0000,0.229234,0.008342,0.008342,0.000000,True
3407,2,4.073757,2.6273,380.619,0.000000,0.000000,0.000000,0.0000,0.229213,0.008367,0.008367,0.000000,True
3408,2,4.076385,2.5559,391.252,0.000000,0.000000,0.000000,0.0000,0.229188,0.008393,0.008393,0.000000,True
3409,2,4.078941,2.5822,387.267,0.000000,0.000000,0.000000,0.0000,0.229160,0.008418,0.008418,0.000000,True
3410,2,4.081524,2.5520,391.850,0.000000,0.000000,0.000000,0.0000,0.229126,0.008441,0.008441,0.000000,True
3411,2,4.084076,2.5350,394.477,0.000000,0.000000,0.000000,0.0000,0.229085,0.008462,0.008462,0.000000,True
3412,2,4.086612,2.5795,387.672,0.000000,0.000000,0.000000,0.0000,0.229051,0.008478,0.008478,0.000000,True
3413,2,4.089193,2.8633,349.247,0.000000,0.000000,0.000000,0.0000,0.229037,0.008489,0.008489,0.000000,True
3414,2,4.092057,2.5545,391.466,0.000000,0.000000,0.000000,0.0000,0.229017,0.008500,0.008500,0.000000,True
3415,2,4.094612,2.7359,365.510,0.000000,0.000000,0.000000,0.0000,0.229010,0.008515,0.008515,0.000000,True
3416,2,4.097348,2.5858,386.728,0.000000,0.000000,0.000000,0.0000,0.228985,0.008533,0.008533,0.000000,True
3417,2,4.099935,2.7932,358.012,0.000000,0.000000,0.000000,0.0000,0.228960,0.008555,0.008555,0.000000,True
3418,2,4.102728,2.5481,392.449,0.000000,0.000000,0.000000,0.0000,0.228955,0.008578,0.008578,0.000000,True
3419,2,4.105277,2.5387,393.902,0.000000,0.000000,0.000000,0.0000,0.228946,0.008606,0.008606,0.000000,True
3420,2,4.107816,2.5372,394.135,0.000000,0.000000,0.000000,0.0000,0.228934,0.008634,0.008634,0.000000,True
3421,2,4.110354,2.6048,383.907,0.000000,0.000000,0.000000,0.0000,0.228919,0.008662,0.008662,0.000000,True
3422,2,4.112959,2.5974,385.000,0.000000,0.000000,0.000000,0.0000,0.228900,0.008690,0.008690,0.000000,True
3423,2,4.115557,2.5579,390.946,0.000000,0.000000,0.000000,0.0000,0.228871,0.008716,0.008716,0.000000,True
3424,2,4.118115,2.5721,388.787,0.000000,0.000000,0.000000,0.0000,0.228835,0.008739,0.008739,0.000000,True
3425,2,4.120687,2.5528,391.727,0.000000,0.000000,0.000000,0.0000,0.228817,0.008757,0.008757,0.000000,True
3426,2,4.123240,2.5482,392.434,0.000000,0.000000,0.000000,0.0000,0.228786,0.008770,0.008770,0.000000,True
3427,2,4.125789,2.6219,381.403,0.000000,0.000000,0.000000,0.0000,0.228754,0.008784,0.008784,0.000000,True
3428,2,4.128412,2.5730,388.651,0.000000,0.000000,0.000000,0.0000,0.228747,0.008800,0.008800,0.000000,True
3429,2,4.130985,2.5538,391.573,0.000000,0.000000,0.000000,0.0000,0.228747,0.008819,0.008819,0.000000,True
3430,2,4.133540,2.5573,391.037,0.000000,0.000000,0.000000,0.0000,0.228749,0.008841,0.008841,0.000000,True
3431,2,4.136097,2.5682,389.378,0.000000,0.000000,0.000000,0.0000,0.228743,0.008866,0.008866,0.000000,True
3432,2,4.138666,2.5565,391.160,0.000000,0.000000,0.000000,0.0000,0.228745,0.008893,0.008893,0.000000,True
3433,2,4.141223,2.6349,379.521,0.000000,0.000000,0.000000,0.0000,0.228745,0.008922,0.008922,0.000000,True
3434,2,4.143858,2.5242,396.165,0.000000,0.000000,0.000000,0.0000,0.228742,0.008950,0.008950,0.000000,True
3435,2,4.146382,2.5913,385.907,0.000000,0.000000,0.000000,0.0000,0.228731,0.008980,0.008980,0.000000,True
3436,2,4.148974,2.5437,393.128,0.000000,0.000000,0.000000,0.0000,0.228725,0.009007,0.009007,0.000000,True
3437,2,4.151518,2.6249,380.967,0.000000,0.000000,0.000000,0.0000,0.228697,0.009031,0.009031,0.000000,True
3438,2,4.154143,2.9188,342.607,0.000000,0.000000,0.000000,0.0000,0.228663,0.009051,0.009051,0.000000,True
3439,2,4.157063,2.5588,390.808,0.000000,0.000000,0.000000,0.0000,0.228642,0.009066,0.009066,0.000000,True
3440,2,4.159622,2.5086,398.629,0.000000,0.000000,0.000000,0.0000,0.228622,0.009082,0.009082,0.000000,True
3441,2,4.162131,2.5647,389.909,0.000000,0.000000,0.000000,0.0000,0.228611,0.009100,0.009100,0.000000,True
3442,2,4.164696,2.5662,389.681,0.000000,0.000000,0.000000,0.0000,0.228605,0.009121,0.009121,0.000000,True
3443,2,4.167263,2.5835,387.072,0.000000,0.000000,0.000000,0.0000,0.228601,0.009145,0.009145,0.000000,True
3444,2,4.169847,2.5170,397.298,0.000000,0.000000,0.000000,0.0000,0.228597,0.009171,0.009171,0.000000,True
3445,2,4.172364,2.6254,380.894,0.000000,0.000000,0.000000,0.0000,0.228593,0.009200,0.009200,0.000000,True
3446,2,4.174990,2.6400,378.788,0.000000,0.000000,0.000000,0.0000,0.228585,0.009229,0.009229,0.000000,True
3447,2,4.177630,2.5565,391.160,0.000000,0.000000,0.000000,0.0000,0.228578,0.009259,0.009259,0.000000,True
3448,2,4.180187,2.7055,369.617,0.000000,0.000000,0.000000,0.0000,0.228562,0.009288,0.009288,0.000000,True
3449,2,4.182893,2.5540,391.543,0.000000,0.000000,0.000000,0.0000,0.228539,0.009316,0.009316,0.000000,True
3450,2,4.185447,2.5181,397.125,0.000000,0.000000,0.000000,0.0000,0.228513,0.009340,0.009340,0.000000,True
3451,2,4.187965,2.5712,388.924,0.000000,0.000000,0.000000,0.0000,0.228480,0.009360,0.009360,0.000000,True
3452,2,4.190537,2.6009,384.482,0.000000,0.000000,0.000000,0.0000,0.228457,0.009375,0.009375,0.000000,True
3453,2,4.193138,2.5309,395.116,0.000000,0.000000,0.000000,0.0000,0.228438,0.009391,0.009391,0.000000,True
3454,2,4.195669,2.5827,387.192,0.000000,0.000000,0.000000,0.0000,0.228423,0.009410,0.009410,0.000000,True
3455,2,4.198252,2.5325,394.867,0.000000,0.000000,0.000000,0.0000,0.228412,0.009431,0.009431,0.000000,True
3456,2,4.200785,2.6083,383.392,0.000000,0.000000,0.000000,0.0000,0.228401,0.009455,0.009455,0.000000,True
3457,2,4.203394,2.5740,388.500,0.000000,0.000000,0.000000,0.0000,0.228376,0.009481,0.009481,0.000000,True
3458,2,4.205969,2.6182,381.942,0.000000,0.000000,0.000000,0.0000,0.228362,0.009509,0.009509,0.000000,True
3459,2,4.208587,2.6150,382.409,0.000000,0.000000,0.000000,0.0000,0.228349,0.009538,0.009538,0.000000,True
3460,2,4.211203,2.5708,388.984,0.000000,0.000000,0.000000,0.0000,0.228333,0.009568,0.009568,0.000000,True
3461,2,4.213774,2.5834,387.087,0.000000,0.000000,0.000000,0.0000,0.228310,0.009597,0.009597,0.000000,True
3462,2,4.216358,2.5670,389.560,0.000000,0.000000,0.000000,0.0000,0.228284,0.009624,0.009624,0.000000,True
3463,2,4.218925,2.5949,385.371,0.000000,0.000000,0.000000,0.0000,0.228252,0.009648,0.009648,0.000000,True
3464,2,4.221520,2.6229,381.257,0.000000,0.000000,0.000000,0.0000,0.228223,0.009668,0.009668,0.000000,True
3465,2,4.224144,2.5975,384.986,0.000000,0.000000,0.000000,0.0000,0.228194,0.009682,0.009682,0.000000,True
3466,2,4.226742,2.5725,388.727,0.000000,0.000000,0.000000,0.0000,0.228167,0.009698,0.009698,0.000000,True
3467,2,4.229315,2.5682,389.378,0.000000,0.000000,0.000000,0.0000,0.228140,0.009716,0.009716,0.000000,True
3468,2,4.231884,2.5656,389.772,0.000000,0.000000,0.000000,0.0000,0.228134,0.009736,0.009736,0.000000,True
3469,2,4.234449,2.5720,388.803,0.000000,0.000000,0.000000,0.0000,0.228114,0.009758,0.009758,0.000000,True
3470,2,4.237022,2.5622,390.290,0.000000,0.000000,0.000000,0.0000,0.228134,0.009782,0.009782,0.000000,True
3471,2,4.239584,2.5815,387.372,0.000000,0.000000,0.000000,0.0000,0.228150,0.009807,0.009807,0.000000,True
3472,2,4.242167,2.5054,399.138,0.000000,0.000000,0.000000,0.0000,0.228166,0.009833,0.009833,0.000000,True
3473,2,4.244672,2.5524,391.788,0.000000,0.000000,0.000000,0.0000,0.228177,0.009859,0.009859,0.000000,True
3474,2,4.247225,2.5364,394.260,0.000000,0.000000,0.000000,0.0000,0.228176,0.009884,0.009884,0.000000,True
3475,2,4.249762,2.5517,391.896,0.000000,0.000000,0.000000,0.0000,0.228166,0.009908,0.009908,0.000000,True
3476,2,4.252314,2.6095,383.215,0.000000,0.000000,0.000000,0.0000,0.228140,0.009929,0.009929,0.000000,True
3477,2,4.254924,2.5390,393.856,0.000000,0.000000,0.000000,0.0000,0.228099,0.009946,0.009946,0.000000,True
3478,2,4.257463,2.8515,350.693,0.000000,0.000000,0.000000,0.0000,0.228075,0.009959,0.009959,0.000000,True
3479,2,4.260315,2.5517,391.896,0.000000,0.000000,0.000000,0.0000,0.228092,0.009971,0.009971,0.000000,True
3480,2,4.262868,2.7029,369.973,0.000000,0.000000,0.000000,0.0000,0.228100,0.009986,0.009986,0.000000,True
3481,2,4.265571,2.5523,391.804,0.000000,0.000000,0.000000,0.0000,0.228123,0.010001,0.010001,0.000000,True
3482,2,4.268124,2.5577,390.976,0.000000,0.000000,0.000000,0.0000,0.228143,0.010020,0.010020,0.000000,True
3483,2,4.270682,2.5351,394.462,0.000000,0.000000,0.000000,0.0000,0.228166,0.010039,0.010039,0.000000,True
3484,2,4.273218,2.5445,393.005,0.000000,0.000000,0.000000,0.0000,0.228190,0.010060,0.010060,0.000000,True
3485,2,4.275763,2.5659,389.727,0.000000,0.000000,0.000000,0.0000,0.228210,0.010081,0.010081,0.000000,True
3486,2,4.278330,2.9211,342.337,0.000000,0.000000,0.000000,0.0000,0.228229,0.010102,0.010102,0.000000,True
3487,2,4.281251,2.5585,390.854,0.000000,0.000000,0.000000,0.0000,0.228236,0.010123,0.010123,0.000000,True
3488,2,4.283811,7.0834,141.175,0.000000,0.000000,0.000000,0.0000,0.228223,0.010143,0.010143,0.000000,True
3489,2,4.290895,2.5291,395.398,0.000000,0.000000,0.000000,0.0000,0.228211,0.010160,0.010160,0.000000,True
3490,2,4.293424,2.5147,397.662,0.000000,0.000000,0.000000,0.0000,0.228204,0.010176,0.010176,0.000000,True
3491,2,4.295939,2.5411,393.530,0.000000,0.000000,0.000000,0.0000,0.228212,0.010190,0.010190,0.000000,True
3492,2,4.298481,2.8648,349.065,0.000000,0.000000,0.000000,0.0000,0.228232,0.010204,0.010204,0.000000,True
3493,2,4.301346,2.5900,386.100,0.000000,0.000000,0.000000,0.0000,0.228270,0.010219,0.010219,0.000000,True
3494,2,4.303937,2.5115,398.168,0.000000,0.000000,0.000000,0.0000,0.228314,0.010236,0.010236,0.000000,True
3495,2,4.306449,2.5579,390.946,0.000000,0.000000,0.000000,0.0000,0.228339,0.010254,0.010254,0.000000,True
3496,2,4.309008,2.5282,395.538,0.000000,0.000000,0.000000,0.0000,0.228366,0.010272,0.010272,0.000000,True
3497,2,4.311536,2.5343,394.586,0.000000,0.000000,0.000000,0.0000,0.228379,0.010291,0.010291,0.000000,True
3498,2,4.314071,2.5028,399.553,0.000000,0.000000,0.000000,0.0000,0.228389,0.010309,0.010309,0.000000,True
3499,2,4.316574,2.5460,392.773,0.000000,0.000000,0.000000,0.0000,0.228388,0.010326,0.010326,0.000000,True
3500,2,4.319120,2.5517,391.896,0.000000,0.000000,0.000000,0.0000,0.228373,0.010343,0.010343,0.000000,True
3501,2,4.321672,2.5586,390.839,0.000000,0.000000,0.000000,0.0000,0.228344,0.010357,0.010357,0.000000,True
3502,2,4.324231,2.5740,388.500,0.000000,0.000000,0.000000,0.0000,0.228319,0.010368,0.010368,0.000000,True
3503,2,4.326805,2.5259,395.899,0.000000,0.000000,0.000000,0.0000,0.228312,0.010376,0.010376,0.000000,True
3504,2,4.329331,2.7459,364.179,0.000000,0.000000,0.000000,0.0000,0.228340,0.010385,0.010385,0.000000,True
3505,2,4.332078,2.6297,380.272,0.000000,0.000000,0.000000,0.0000,0.228351,0.010395,0.010395,0.000000,True
3506,2,4.334708,2.6047,383.921,0.000000,0.000000,0.000000,0.0000,0.228371,0.010406,0.010406,0.000000,True
3507,2,4.337313,2.6047,383.921,0.000000,0.000000,0.000000,0.0000,0.228400,0.010417,0.010417,0.000000,True
3508,2,4.339918,2.5730,388.651,0.000000,0.000000,0.000000,0.0000,0.228444,0.010430,0.010430,0.000000,True
3509,2,4.342492,2.5063,398.995,0.000000,0.000000,0.000000,0.0000,0.228470,0.010443,0.010443,0.000000,True
3510,2,4.344998,2.5497,392.203,0.000000,0.000000,0.000000,0.0000,0.228489,0.010456,0.010456,0.000000,True
3511,2,4.347549,2.6276,380.575,0.000000,0.000000,0.000000,0.0000,0.228500,0.010469,0.010469,0.000000,True
3512,2,4.350177,2.5760,388.199,0.000000,0.000000,0.000000,0.0000,0.228501,0.010482,0.010482,0.000000,True
3513,2,4.352754,2.5675,389.484,0.000000,0.000000,0.000000,0.0000,0.228498,0.010495,0.010495,0.000000,True
3514,2,4.355321,2.6563,376.464,0.000000,0.000000,0.000000,0.0000,0.228471,0.010505,0.010505,0.000000,True
3515,2,4.357978,2.7553,362.937,0.000000,0.000000,0.000000,0.0000,0.228447,0.010513,0.010513,0.000000,True
3516,2,4.360734,2.5466,392.680,0.000000,0.000000,0.000000,0.0000,0.228445,0.010517,0.010517,0.000000,True
3517,2,4.363281,2.6377,379.118,0.000000,0.000000,0.000000,0.0000,0.228453,0.010520,0.010520,0.000000,True
3518,2,4.365919,2.5489,392.326,0.000000,0.000000,0.000000,0.0000,0.228467,0.010524,0.010524,0.000000,True
3519,2,4.368469,2.8938,345.566,0.000000,0.000000,0.000000,0.0000,0.228474,0.010528,0.010528,0.000000,True
3520,2,4.371363,2.5551,391.374,0.000000,0.000000,0.000000,0.0000,0.228505,0.010531,0.010531,0.000000,True
3521,2,4.373919,2.7631,361.912,0.000000,0.000000,0.000000,0.0000,0.228531,0.010537,0.010537,0.000000,True
3522,2,4.376683,2.5315,395.023,0.000000,0.000000,0.000000,0.0000,0.228550,0.010541,0.010541,0.000000,True
3523,2,4.379215,2.5125,398.010,0.000000,0.000000,0.000000,0.0000,0.228566,0.010548,0.010548,0.000000,True
3524,2,4.381728,2.5682,389.378,0.000000,0.000000,0.000000,0.0000,0.228569,0.010556,0.010556,0.000000,True
3525,2,4.384296,2.6893,371.844,0.000000,0.000000,0.000000,0.0000,0.228561,0.010563,0.010563,0.000000,True
3526,2,4.386986,2.5573,391.037,0.000000,0.000000,0.000000,0.0000,0.228544,0.010571,0.010571,0.000000,True
3527,2,4.389544,2.9397,340.171,0.000000,0.000000,0.000000,0.0000,0.228515,0.010580,0.010580,0.000000,True
3528,2,4.392485,2.5592,390.747,0.000000,0.000000,0.000000,0.0000,0.228493,0.010583,0.010583,0.000000,True
3529,2,4.395044,2.4898,401.639,0.000000,0.000000,0.000000,0.0000,0.228480,0.010583,0.010583,0.000000,True
3530,2,4.397534,2.5643,389.970,0.000000,0.000000,0.000000,0.0000,0.228486,0.010581,0.010581,0.000000,True
3531,2,4.400099,2.5535,391.619,0.000000,0.000000,0.000000,0.0000,0.228495,0.010579,0.010579,0.000000,True
3532,2,4.402653,2.5543,391.497,0.000000,0.000000,0.000000,0.0000,0.228506,0.010576,0.010576,0.000000,True
3533,2,4.405208,2.7194,367.728,0.000000,0.000000,0.000000,0.0000,0.228517,0.010573,0.010573,0.000000,True
3534,2,4.407928,2.5397,393.747,0.000000,0.000000,0.000000,0.0000,0.228532,0.010571,0.010571,0.000000,True
3535,2,4.410468,2.5145,397.693,0.000000,0.000000,0.000000,0.0000,0.228540,0.010570,0.010570,0.000000,True
3536,2,4.412983,2.5218,396.542,0.000000,0.000000,0.000000,0.0000,0.228542,0.010571,0.010571,0.000000,True
3537,2,4.415505,2.5500,392.157,0.000000,0.000000,0.000000,0.0000,0.228540,0.010573,0.010573,0.000000,True
3538,2,4.418056,2.5214,396.605,0.000000,0.000000,0.000000,0.0000,0.228519,0.010577,0.010577,0.000000,True
3539,2,4.420577,2.5781,387.883,0.000000,0.000000,0.000000,0.0000,0.228499,0.010583,0.010583,0.000000,True
3540,2,4.423156,2.7783,359.932,0.000000,0.000000,0.000000,0.0000,0.228469,0.010591,0.010591,0.000000,True
3541,2,4.425935,2.5413,393.499,0.000000,0.000000,0.000000,0.0000,0.228448,0.010594,0.010594,0.000000,True
3542,2,4.428477,2.5847,386.892,0.000000,0.000000,0.000000,0.0000,0.228438,0.010592,0.010592,0.000000,True
3543,2,4.431062,2.7772,360.075,0.000000,0.000000,0.000000,0.0000,0.228440,0.010587,0.010587,0.000000,True
3544,2,4.433840,2.5510,392.003,0.000000,0.000000,0.000000,0.0000,0.228454,0.010578,0.010578,0.000000,True
3545,2,4.436391,2.5184,397.078,0.000000,0.000000,0.000000,0.0000,0.228466,0.010570,0.010570,0.000000,True
3546,2,4.438910,3.0886,323.771,0.000000,0.000000,0.000000,0.0000,0.228475,0.010562,0.010562,0.000000,True
3547,2,4.441999,2.6288,380.402,0.000000,0.000000,0.000000,0.0000,0.228494,0.010550,0.010550,0.000000,True
3548,2,4.444629,2.5391,393.840,0.000000,0.000000,0.000000,0.0000,0.228501,0.010544,0.010544,0.000000,True
3549,2,4.447168,2.5293,395.366,0.000000,0.000000,0.000000,0.0000,0.228505,0.010540,0.010540,0.000000,True
3550,2,4.449698,2.5634,390.107,0.000000,0.000000,0.000000,0.0000,0.228502,0.010539,0.010539,0.000000,True
3551,2,4.452262,2.5563,391.190,0.000000,0.000000,0.000000,0.0000,0.228494,0.010540,0.010540,0.000000,True
3552,2,4.454819,2.5480,392.465,0.000000,0.000000,0.000000,0.0000,0.228478,0.010545,0.010545,0.000000,True
3553,2,4.457367,2.5892,386.220,0.000000,0.000000,0.000000,0.0000,0.228465,0.010552,0.010552,0.000000,True
3554,2,4.459957,2.5842,386.967,0.000000,0.000000,0.000000,0.0000,0.228449,0.010553,0.010553,0.000000,True
3555,2,4.462542,2.6159,382.278,0.000000,0.000000,0.000000,0.0000,0.228444,0.010547,0.010547,0.000000,True
3556,2,4.465158,2.5539,391.558,0.000000,0.000000,0.000000,0.0000,0.228457,0.010537,0.010537,0.000000,True
3557,2,4.467712,2.5270,395.726,0.000000,0.000000,0.000000,0.0000,0.228461,0.010523,0.010523,0.000000,True
3558,2,4.470240,2.5624,390.259,0.000000,0.000000,0.000000,0.0000,0.228473,0.010508,0.010508,0.000000,True
3559,2,4.472803,2.9022,344.566,0.000000,0.000000,0.000000,0.0000,0.228485,0.010492,0.010492,0.000000,True
3560,2,4.475705,2.5028,399.553,0.000000,0.000000,0.000000,0.0000,0.228498,0.010473,0.010473,0.000000,True
3561,2,4.478208,2.5462,392.742,0.000000,0.000000,0.000000,0.0000,0.228504,0.010461,0.010461,0.000000,True
3562,2,4.480755,2.5319,394.960,0.000000,0.000000,0.000000,0.0000,0.228508,0.010451,0.010451,0.000000,True
3563,2,4.483287,2.5299,395.273,0.000000,0.000000,0.000000,0.0000,0.228509,0.010444,0.010444,0.000000,True
3564,2,4.485817,2.5305,395.179,0.000000,0.000000,0.000000,0.0000,0.228515,0.010441,0.010441,0.000000,True
3565,2,4.488348,2.5560,391.236,0.000000,0.000000,0.000000,0.0000,0.228495,0.010444,0.010444,0.000000,True
3566,2,4.490905,2.5278,395.601,0.000000,0.000000,0.000000,0.0000,0.228476,0.010452,0.010452,0.000000,True
3567,2,4.493433,2.5434,393.175,0.000000,0.000000,0.000000,0.0000,0.228458,0.010453,0.010453,0.000000,True
3568,2,4.495978,2.6750,373.832,0.000000,0.000000,0.000000,0.0000,0.228448,0.010444,0.010444,0.000000,True
3569,2,4.498653,2.5334,394.727,0.000000,0.000000,0.000000,0.0000,0.228445,0.010427,0.010427,0.000000,True
3570,2,4.501187,2.5424,393.329,0.000000,0.000000,0.000000,0.0000,0.228442,0.010407,0.010407,0.000000,True
3571,2,4.503730,2.5546,391.451,0.000000,0.000000,0.000000,0.0000,0.228458,0.010383,0.010383,0.000000,True
3572,2,4.506285,2.5640,390.016,0.000000,0.000000,0.000000,0.0000,0.228458,0.010358,0.010358,0.000000,True
3573,2,4.508849,2.5735,388.576,0.000000,0.000000,0.000000,0.0000,0.228458,0.010332,0.010332,0.000000,True
3574,2,4.511424,2.6872,372.135,0.000000,0.000000,0.000000,0.0000,0.228458,0.010309,0.010309,0.000000,True
3575,2,4.514111,2.5338,394.664,0.000000,0.000000,0.000000,0.0000,0.228453,0.010287,0.010287,0.000000,True
3576,2,4.516645,2.5150,397.614,0.000000,0.000000,0.000000,0.0000,0.228444,0.010272,0.010272,0.000000,True
3577,2,4.519161,2.5718,388.833,0.000000,0.000000,0.000000,0.0000,0.228446,0.010264,0.010264,0.000000,True
3578,2,4.521733,2.5676,389.469,0.000000,0.000000,0.000000,0.0000,0.228433,0.010262,0.010262,0.000000,True
3579,2,4.524301,2.5677,389.454,0.000000,0.000000,0.000000,0.0000,0.228408,0.010268,0.010268,0.000000,True
3580,2,4.526868,2.5515,391.926,0.000000,0.000000,0.000000,0.0000,0.228381,0.010269,0.010269,0.000000,True
3581,2,4.529420,2.6426,378.415,0.000000,0.000000,0.000000,0.0000,0.228355,0.010258,0.010258,0.000000,True
3582,2,4.532063,2.5651,389.848,0.000000,0.000000,0.000000,0.0000,0.228330,0.010237,0.010237,0.000000,True
3583,2,4.534629,2.5845,386.922,0.000000,0.000000,0.000000,0.0000,0.228308,0.010209,0.010209,0.000000,True
3584,2,4.537214,2.6254,380.894,0.000000,0.000000,0.000000,0.0000,0.228286,0.010175,0.010175,0.000000,True
3585,2,4.539840,2.5205,396.747,0.000000,0.000000,0.000000,0.0000,0.228268,0.010139,0.010139,0.000000,True
3586,2,4.542361,2.5308,395.132,0.000000,0.000000,0.000000,0.0000,0.228252,0.010104,0.010104,0.000000,True
3587,2,4.544892,2.5250,396.040,0.000000,0.000000,0.000000,0.0000,0.228242,0.010071,0.010071,0.000000,True
3588,2,4.547418,2.5954,385.297,0.000000,0.000000,0.000000,0.0000,0.228222,0.010041,0.010041,0.000000,True
3589,2,4.550014,2.5512,391.972,0.000000,0.000000,0.000000,0.0000,0.228202,0.010017,0.010017,0.000000,True
3590,2,4.552565,2.5942,385.475,0.000000,0.000000,0.000000,0.0000,0.228181,0.010000,0.010000,0.000000,True
3591,2,4.555160,2.5631,390.153,0.000000,0.000000,0.000000,0.0000,0.228158,0.009993,0.009993,0.000000,True
3592,2,4.557723,2.5727,388.697,0.000000,0.000000,0.000000,0.0000,0.228136,0.009996,0.009996,0.000000,True
3593,2,4.560297,2.5253,395.993,0.000000,0.000000,0.000000,0.0000,0.228111,0.009999,0.009999,0.000000,True
3594,2,4.562822,2.5824,387.237,0.000000,0.000000,0.000000,0.0000,0.228080,0.009987,0.009987,0.000000,True
3595,2,4.565405,2.5156,397.520,0.000000,0.000000,0.000000,0.0000,0.228043,0.009964,0.009964,0.000000,True
3596,2,4.567921,2.5553,391.344,0.000000,0.000000,0.000000,0.0000,0.228007,0.009933,0.009933,0.000000,True
3597,2,4.570477,2.5175,397.220,0.000000,0.000000,0.000000,0.0000,0.227973,0.009895,0.009895,0.000000,True
3598,2,4.572994,2.5292,395.382,0.000000,0.000000,0.000000,0.0000,0.227940,0.009854,0.009854,0.000000,True
3599,2,4.575524,2.5476,392.526,0.000000,0.000000,0.000000,0.0000,0.227909,0.009813,0.009813,0.000000,True
3600,2,4.578072,2.5581,390.915,0.000000,0.000000,0.000000,0.0000,0.227880,0.009773,0.009773,0.000000,True
3601,2,4.580631,2.6005,384.541,0.000000,0.000000,0.000000,0.0000,0.227868,0.009736,0.009736,0.000000,True
3602,2,4.583232,2.5450,392.927,0.000000,0.000000,0.000000,0.0000,0.227835,0.009705,0.009705,0.000000,True
3603,2,4.585777,2.5801,387.582,0.000000,0.000000,0.000000,0.0000,0.227802,0.009683,0.009683,0.000000,True
3604,2,4.588358,2.5545,391.466,0.000000,0.000000,0.000000,0.0000,0.227787,0.009672,0.009672,0.000000,True
3605,2,4.590913,2.5808,387.477,0.000000,0.000000,0.000000,0.0000,0.227757,0.009672,0.009672,0.000000,True
3606,2,4.593494,2.5153,397.567,0.000000,0.000000,0.000000,0.0000,0.227725,0.009677,0.009677,0.000000,True
3607,2,4.596010,2.5807,387.492,0.000000,0.000000,0.000000,0.0000,0.227689,0.009668,0.009668,0.000000,True
3608,2,4.598591,2.5341,394.617,0.000000,0.000000,0.000000,0.0000,0.227660,0.009645,0.009645,0.000000,True
3609,2,4.601125,2.5765,388.123,0.000000,0.000000,0.000000,0.0000,0.227608,0.009612,0.009612,0.000000,True
3610,2,4.603703,2.6866,372.218,0.000000,0.000000,0.000000,0.0000,0.227556,0.009571,0.009571,0.000000,True
3611,2,4.606390,2.5708,388.984,0.000000,0.000000,0.000000,0.0000,0.227505,0.009523,0.009523,0.000000,True
